ticker,company,aliases,country,sector,idx_code,idx_board,listed_shares,listing_date_raw
CLAY.JK,Citra Putra Realty Tbk.,CLAY;CLAY.JK;Citra Putra Realty Tbk.;Citra Putra Realty,Indonesia,,CLAY,Pengembangan,2570000000,18 Jan 2019
NATO.JK,Olympus Strategic Indonesia Tb,NATO;NATO.JK;Olympus Strategic Indonesia Tb,Indonesia,,NATO,Pengembangan,8001111504,18 Jan 2019
JAYA.JK,Armada Berjaya Trans Tbk.,JAYA;JAYA.JK;Armada Berjaya Trans Tbk.;Armada Berjaya Trans,Indonesia,,JAYA,Pengembangan,798499394,21 Feb 2019
COCO.JK,Wahana Interfood Nusantara Tbk,COCO;COCO.JK;Wahana Interfood Nusantara Tbk;Wahana Interfood Nusantara,Indonesia,,COCO,Pengembangan,3559455924,20 Mar 2019
MTPS.JK,Meta Epsi Tbk.,MTPS;MTPS.JK;Meta Epsi Tbk.;Meta Epsi,Indonesia,,MTPS,Pemantauan Khusus,2084850829,10 Apr 2019
CPRI.JK,Capri Nusa Satu Properti Tbk.,CPRI;CPRI.JK;Capri Nusa Satu Properti Tbk.;Capri Nusa Satu Properti,Indonesia,,CPRI,Pemantauan Khusus,2433379958,11 Apr 2019
HRME.JK,Menteng Heritage Realty Tbk.,HRME;HRME.JK;Menteng Heritage Realty Tbk.;Menteng Heritage Realty,Indonesia,,HRME,Pemantauan Khusus,5958750000,12 Apr 2019
POSA.JK,Bliss Properti Indonesia Tbk.,POSA;POSA.JK;Bliss Properti Indonesia Tbk.;Bliss Properti Indonesia,Indonesia,,POSA,Pemantauan Khusus,8388870206,10 Mei 2019
JAST.JK,Jasnita Telekomindo Tbk.,JAST;JAST.JK;Jasnita Telekomindo Tbk.;Jasnita Telekomindo,Indonesia,,JAST,Pengembangan,1082575738,16 Mei 2019
FITT.JK,Hotel Fitra International Tbk.,FITT;FITT.JK;Hotel Fitra International Tbk.;Hotel Fitra International,Indonesia,,FITT,Pengembangan,1304272051,11 Jun 2019
BOLA.JK,Bali Bintang Sejahtera Tbk.,BOLA;BOLA.JK;Bali Bintang Sejahtera Tbk.;Bali Bintang Sejahtera,Indonesia,,BOLA,Utama,6000000000,17 Jun 2019
CCSI.JK,Communication Cable Systems In,CCSI;CCSI.JK;Communication Cable Systems In,Indonesia,,CCSI,Pengembangan,1333333331,18 Jun 2019
SFAN.JK,Surya Fajar Capital Tbk.,SFAN;SFAN.JK;Surya Fajar Capital Tbk.;Surya Fajar Capital,Indonesia,,SFAN,Pengembangan,1359934021,19 Jun 2019
POLU.JK,Golden Flower Tbk.,POLU;POLU.JK;Golden Flower Tbk.;Golden Flower,Indonesia,,POLU,Pengembangan,750000000,26 Jun 2019
KJEN.JK,Krida Jaringan Nusantara Tbk.,KJEN;KJEN.JK;Krida Jaringan Nusantara Tbk.;Krida Jaringan Nusantara,Indonesia,,KJEN,Pengembangan,500000000,01 Jul 2019
KAYU.JK,Darmi Bersaudara Tbk.,KAYU;KAYU.JK;Darmi Bersaudara Tbk.;Darmi Bersaudara,Indonesia,,KAYU,Pemantauan Khusus,665000000,04 Jul 2019
ITIC.JK,Indonesian Tobacco Tbk.,ITIC;ITIC.JK;Indonesian Tobacco Tbk.;Indonesian Tobacco,Indonesia,,ITIC,Pengembangan,940720000,04 Jul 2019
PAMG.JK,Bima Sakti Pertiwi Tbk.,PAMG;PAMG.JK;Bima Sakti Pertiwi Tbk.;Bima Sakti Pertiwi,Indonesia,,PAMG,Pengembangan,3125000000,05 Jul 2019
IPTV.JK,MNC Vision Networks Tbk.,IPTV;IPTV.JK;MNC Vision Networks Tbk.;MNC Vision Networks,Indonesia,,IPTV,Pemantauan Khusus,42197950841,08 Jul 2019
BLUE.JK,Berkah Prima Perkasa Tbk.,BLUE;BLUE.JK;Berkah Prima Perkasa Tbk.;Berkah Prima Perkasa,Indonesia,,BLUE,Pengembangan,418000000,08 Jul 2019
ENVY.JK,Envy Technologies Indonesia Tb,ENVY;ENVY.JK;Envy Technologies Indonesia Tb,Indonesia,,ENVY,Pemantauan Khusus,1800000000,08 Jul 2019
EAST.JK,Eastparc Hotel Tbk.,EAST;EAST.JK;Eastparc Hotel Tbk.;Eastparc Hotel,Indonesia,,EAST,Pengembangan,4126405336,09 Jul 2019
LIFE.JK,MSIG Life Insurance Indonesia,LIFE;LIFE.JK;MSIG Life Insurance Indonesia,Indonesia,,LIFE,Pengembangan,2100000000,09 Jul 2019
FUJI.JK,Fuji Finance Indonesia Tbk.,FUJI;FUJI.JK;Fuji Finance Indonesia Tbk.;Fuji Finance Indonesia,Indonesia,,FUJI,Pengembangan,1300000000,09 Jul 2019
KOTA.JK,DMS Propertindo Tbk.,KOTA;KOTA.JK;DMS Propertindo Tbk.;DMS Propertindo,Indonesia,,KOTA,Utama,10546185701,09 Jul 2019
INOV.JK,Inocycle Technology Group Tbk.,INOV;INOV.JK;Inocycle Technology Group Tbk.;Inocycle Technology Group,Indonesia,,INOV,Pengembangan,1808221900,10 Jul 2019
ARKA.JK,Arkha Jayanti Persada Tbk.,ARKA;ARKA.JK;Arkha Jayanti Persada Tbk.;Arkha Jayanti Persada,Indonesia,,ARKA,Pemantauan Khusus,2000000000,10 Jul 2019
SMKL.JK,Satyamitra Kemas Lestari Tbk.,SMKL;SMKL.JK;Satyamitra Kemas Lestari Tbk.;Satyamitra Kemas Lestari,Indonesia,,SMKL,Pengembangan,3418085290,11 Jul 2019
HDIT.JK,Hensel Davest Indonesia Tbk.,HDIT;HDIT.JK;Hensel Davest Indonesia Tbk.;Hensel Davest Indonesia,Indonesia,,HDIT,Pengembangan,1524680000,12 Jul 2019
KEEN.JK,Kencana Energi Lestari Tbk.,KEEN;KEEN.JK;Kencana Energi Lestari Tbk.;Kencana Energi Lestari,Indonesia,,KEEN,Utama,3666312500,02 Sep 2019
BAPI.JK,Bhakti Agung Propertindo Tbk.,BAPI;BAPI.JK;Bhakti Agung Propertindo Tbk.;Bhakti Agung Propertindo,Indonesia,,BAPI,Pemantauan Khusus,5591980103,16 Sep 2019
TFAS.JK,Telefast Indonesia Tbk.,TFAS;TFAS.JK;Telefast Indonesia Tbk.;Telefast Indonesia,Indonesia,,TFAS,Pengembangan,1666666500,17 Sep 2019
GGRP.JK,Gunung Raja Paksi Tbk.,GGRP;GGRP.JK;Gunung Raja Paksi Tbk.;Gunung Raja Paksi,Indonesia,,GGRP,Pengembangan,12111376157,19 Sep 2019
OPMS.JK,Optima Prima Metal Sinergi Tbk,OPMS;OPMS.JK;Optima Prima Metal Sinergi Tbk;Optima Prima Metal Sinergi,Indonesia,,OPMS,Pengembangan,1000000000,23 Sep 2019
NZIA.JK,Nusantara Almazia Tbk.,NZIA;NZIA.JK;Nusantara Almazia Tbk.;Nusantara Almazia,Indonesia,,NZIA,Pengembangan,2197540705,25 Sep 2019
SLIS.JK,Gaya Abadi Sempurna Tbk.,SLIS;SLIS.JK;Gaya Abadi Sempurna Tbk.;Gaya Abadi Sempurna,Indonesia,,SLIS,Pengembangan,2463342139,07 Okt 2019
PURE.JK,Trinitan Metals and Minerals T,PURE;PURE.JK;Trinitan Metals and Minerals T,Indonesia,,PURE,Pemantauan Khusus,1375181505,09 Okt 2019
IRRA.JK,Itama Ranoraya Tbk.,IRRA;IRRA.JK;Itama Ranoraya Tbk.;Itama Ranoraya,Indonesia,,IRRA,Pengembangan,1600000000,15 Okt 2019
DMMX.JK,Digital Mediatama Maxima Tbk.,DMMX;DMMX.JK;Digital Mediatama Maxima Tbk.;Digital Mediatama Maxima,Indonesia,,DMMX,Pengembangan,7692307700,21 Okt 2019
SINI.JK,Singaraja Putra Tbk.,SINI;SINI.JK;Singaraja Putra Tbk.;Singaraja Putra,Indonesia,,SINI,Pemantauan Khusus,481000000,08 Nov 2019
WOWS.JK,Ginting Jaya Energi Tbk.,WOWS;WOWS.JK;Ginting Jaya Energi Tbk.;Ginting Jaya Energi,Indonesia,,WOWS,Pengembangan,2475720000,08 Nov 2019
ESIP.JK,Sinergi Inti Plastindo Tbk.,ESIP;ESIP.JK;Sinergi Inti Plastindo Tbk.;Sinergi Inti Plastindo,Indonesia,,ESIP,Pengembangan,1109953847,14 Nov 2019
TEBE.JK,Dana Brata Luhur Tbk.,TEBE;TEBE.JK;Dana Brata Luhur Tbk.;Dana Brata Luhur,Indonesia,,TEBE,Utama,1285000000,18 Nov 2019
KEJU.JK,Mulia Boga Raya Tbk.,KEJU;KEJU.JK;Mulia Boga Raya Tbk.;Mulia Boga Raya,Indonesia,,KEJU,Utama,5624999999,25 Nov 2019
PSGO.JK,Palma Serasih Tbk.,PSGO;PSGO.JK;Palma Serasih Tbk.;Palma Serasih,Indonesia,,PSGO,Utama,18850000000,25 Nov 2019
AGAR.JK,Asia Sejahtera Mina Tbk.,AGAR;AGAR.JK;Asia Sejahtera Mina Tbk.;Asia Sejahtera Mina,Indonesia,,AGAR,Pengembangan,1000000000,02 Des 2019
IFSH.JK,Ifishdeco Tbk.,IFSH;IFSH.JK;Ifishdeco Tbk.;Ifishdeco,Indonesia,,IFSH,Pemantauan Khusus,2125000000,05 Des 2019
REAL.JK,Repower Asia Indonesia Tbk.,REAL;REAL.JK;Repower Asia Indonesia Tbk.;Repower Asia Indonesia,Indonesia,,REAL,Pengembangan,6633610151,06 Des 2019
IFII.JK,Indonesia Fibreboard Industry,IFII;IFII.JK;Indonesia Fibreboard Industry,Indonesia,,IFII,Pengembangan,9412000000,10 Des 2019
PMJS.JK,Putra Mandiri Jembar Tbk.,PMJS;PMJS.JK;Putra Mandiri Jembar Tbk.;Putra Mandiri Jembar,Indonesia,,PMJS,Pengembangan,13755600000,18 Des 2019
UCID.JK,Uni-Charm Indonesia Tbk.,UCID;UCID.JK;Uni-Charm Indonesia Tbk.;Uni-Charm Indonesia,Indonesia,,UCID,Utama,4156572300,20 Des 2019
GLVA.JK,Galva Technologies Tbk.,GLVA;GLVA.JK;Galva Technologies Tbk.;Galva Technologies,Indonesia,,GLVA,Utama,1500000000,23 Des 2019
PGJO.JK,Bahtera Bumi Raya Tbk.,PGJO;PGJO.JK;Bahtera Bumi Raya Tbk.;Bahtera Bumi Raya,Indonesia,,PGJO,Pemantauan Khusus,795859095,08 Jan 2020
AMAR.JK,Bank Amar Indonesia Tbk.,AMAR;AMAR.JK;Bank Amar Indonesia Tbk.;Bank Amar Indonesia,Indonesia,,AMAR,Utama,18197283760,09 Jan 2020
CSRA.JK,Cisadane Sawit Raya Tbk.,CSRA;CSRA.JK;Cisadane Sawit Raya Tbk.;Cisadane Sawit Raya,Indonesia,,CSRA,Pengembangan,2050000000,09 Jan 2020
INDO.JK,Royalindo Investa Wijaya Tbk.,INDO;INDO.JK;Royalindo Investa Wijaya Tbk.;Royalindo Investa Wijaya,Indonesia,,INDO,Pengembangan,4480741638,13 Jan 2020
AMOR.JK,Ashmore Asset Management Indon,AMOR;AMOR.JK;Ashmore Asset Management Indon,Indonesia,,AMOR,Pengembangan,2222222400,14 Jan 2020
TRIN.JK,Perintis Triniti Properti Tbk.,TRIN;TRIN.JK;Perintis Triniti Properti Tbk.;Perintis Triniti Properti,Indonesia,,TRIN,Pengembangan,4551457789,15 Jan 2020
DMND.JK,Diamond Food Indonesia Tbk.,DMND;DMND.JK;Diamond Food Indonesia Tbk.;Diamond Food Indonesia,Indonesia,,DMND,Utama,9468359000,22 Jan 2020
PURA.JK,Putra Rajawali Kencana Tbk.,PURA;PURA.JK;Putra Rajawali Kencana Tbk.;Putra Rajawali Kencana,Indonesia,,PURA,Pemantauan Khusus,6301930902,29 Jan 2020
PTPW.JK,Pratama Widya Tbk.,PTPW;PTPW.JK;Pratama Widya Tbk.;Pratama Widya,Indonesia,,PTPW,Pengembangan,878187500,07 Feb 2020
TAMA.JK,Lancartama Sejati Tbk.,TAMA;TAMA.JK;Lancartama Sejati Tbk.;Lancartama Sejati,Indonesia,,TAMA,Pengembangan,1200000696,10 Feb 2020
IKAN.JK,Era Mandiri Cemerlang Tbk.,IKAN;IKAN.JK;Era Mandiri Cemerlang Tbk.;Era Mandiri Cemerlang,Indonesia,,IKAN,Pengembangan,833333000,12 Feb 2020
SAMF.JK,Saraswanti Anugerah Makmur Tbk,SAMF;SAMF.JK;Saraswanti Anugerah Makmur Tbk;Saraswanti Anugerah Makmur,Indonesia,,SAMF,Utama,10250000000,31 Mar 2020
SBAT.JK,Sejahtera Bintang Abadi Textil,SBAT;SBAT.JK;Sejahtera Bintang Abadi Textil,Indonesia,,SBAT,Pemantauan Khusus,4752982378,08 Apr 2020
KBAG.JK,Karya Bersama Anugerah Tbk.,KBAG;KBAG.JK;Karya Bersama Anugerah Tbk.;Karya Bersama Anugerah,Indonesia,,KBAG,Pemantauan Khusus,7150002603,08 Apr 2020
CBMF.JK,Cahaya Bintang Medan Tbk.,CBMF;CBMF.JK;Cahaya Bintang Medan Tbk.;Cahaya Bintang Medan,Indonesia,,CBMF,Pemantauan Khusus,1875000000,09 Apr 2020
RONY.JK,Aracord Nusantara Group Tbk.,RONY;RONY.JK;Aracord Nusantara Group Tbk.;Aracord Nusantara Group,Indonesia,,RONY,Pengembangan,1250000000,09 Apr 2020
CSMI.JK,Cipta Selera Murni Tbk.,CSMI;CSMI.JK;Cipta Selera Murni Tbk.;Cipta Selera Murni,Indonesia,,CSMI,Pengembangan,816061500,09 Apr 2020
BBSS.JK,Bumi Benowo Sukses Sejahtera T,BBSS;BBSS.JK;Bumi Benowo Sukses Sejahtera T,Indonesia,,BBSS,Pengembangan,4800016020,15 Apr 2020
BHAT.JK,Bhakti Multi Artha Tbk.,BHAT;BHAT.JK;Bhakti Multi Artha Tbk.;Bhakti Multi Artha,Indonesia,,BHAT,Pengembangan,5000000000,15 Apr 2020
CASH.JK,Cashlez Worldwide Indonesia Tb,CASH;CASH.JK;Cashlez Worldwide Indonesia Tb,Indonesia,,CASH,Akselerasi,1431125517,04 Mei 2020
TECH.JK,Indosterling Technomedia Tbk.,TECH;TECH.JK;Indosterling Technomedia Tbk.;Indosterling Technomedia,Indonesia,,TECH,Pemantauan Khusus,1256300000,04 Jun 2020
EPAC.JK,Megalestari Epack Sentosaraya,EPAC;EPAC.JK;Megalestari Epack Sentosaraya,Indonesia,,EPAC,Pengembangan,3303400000,01 Jul 2020
UANG.JK,Pakuan Tbk.,UANG;UANG.JK;Pakuan Tbk.;Pakuan,Indonesia,,UANG,Pengembangan,1210000000,06 Jul 2020
PGUN.JK,Pradiksi Gunatama Tbk.,PGUN;PGUN.JK;Pradiksi Gunatama Tbk.;Pradiksi Gunatama,Indonesia,,PGUN,Pengembangan,5737848882,07 Jul 2020
SOFA.JK,Solusi Environment Asia Tbk.,SOFA;SOFA.JK;Solusi Environment Asia Tbk.;Solusi Environment Asia,Indonesia,,SOFA,Akselerasi,1653574499,07 Jul 2020
PPGL.JK,Prima Globalindo Logistik Tbk.,PPGL;PPGL.JK;Prima Globalindo Logistik Tbk.;Prima Globalindo Logistik,Indonesia,,PPGL,Akselerasi,771178020,20 Jul 2020
TOYS.JK,Sunindo Adipersada Tbk.,TOYS;TOYS.JK;Sunindo Adipersada Tbk.;Sunindo Adipersada,Indonesia,,TOYS,Pemantauan Khusus,1435000712,06 Agt 2020
SGER.JK,Sumber Global Energy Tbk.,SGER;SGER.JK;Sumber Global Energy Tbk.;Sumber Global Energy,Indonesia,,SGER,Utama,15586909438,10 Agt 2020
TRJA.JK,Transkon Jaya Tbk.,TRJA;TRJA.JK;Transkon Jaya Tbk.;Transkon Jaya,Indonesia,,TRJA,Pengembangan,1510200000,27 Agt 2020
PNGO.JK,Pinago Utama Tbk.,PNGO;PNGO.JK;Pinago Utama Tbk.;Pinago Utama,Indonesia,,PNGO,Utama,781250000,31 Agt 2020
SCNP.JK,Selaras Citra Nusantara Perkas,SCNP;SCNP.JK;Selaras Citra Nusantara Perkas,Indonesia,,SCNP,Pengembangan,2500000000,07 Sep 2020
BBSI.JK,Krom Bank Indonesia Tbk.,BBSI;BBSI.JK;Krom Bank Indonesia Tbk.;Krom Bank Indonesia,Indonesia,,BBSI,Utama,3637976068,07 Sep 2020
KMDS.JK,Kurniamitra Duta Sentosa Tbk.,KMDS;KMDS.JK;Kurniamitra Duta Sentosa Tbk.;Kurniamitra Duta Sentosa,Indonesia,,KMDS,Pengembangan,800000000,07 Sep 2020
PURI.JK,Puri Global Sukses Tbk.,PURI;PURI.JK;Puri Global Sukses Tbk.;Puri Global Sukses,Indonesia,,PURI,Pengembangan,1000000000,08 Sep 2020
SOHO.JK,Soho Global Health Tbk.,SOHO;SOHO.JK;Soho Global Health Tbk.;Soho Global Health,Indonesia,,SOHO,Pengembangan,12691682390,08 Sep 2020
HOMI.JK,Grand House Mulia Tbk.,HOMI;HOMI.JK;Grand House Mulia Tbk.;Grand House Mulia,Indonesia,,HOMI,Pengembangan,1575000000,10 Sep 2020
ROCK.JK,Rockfields Properti Indonesia,ROCK;ROCK.JK;Rockfields Properti Indonesia,Indonesia,,ROCK,Pengembangan,1435185100,10 Sep 2020
ENZO.JK,Morenzo Abadi Perkasa Tbk.,ENZO;ENZO.JK;Morenzo Abadi Perkasa Tbk.;Morenzo Abadi Perkasa,Indonesia,,ENZO,Pengembangan,2162547122,14 Sep 2020
PLAN.JK,Planet Properindo Jaya Tbk.,PLAN;PLAN.JK;Planet Properindo Jaya Tbk.;Planet Properindo Jaya,Indonesia,,PLAN,Akselerasi,896709596,15 Sep 2020
PTDU.JK,Djasa Ubersakti Tbk.,PTDU;PTDU.JK;Djasa Ubersakti Tbk.;Djasa Ubersakti,Indonesia,,PTDU,Pemantauan Khusus,1500000000,08 Des 2020
ATAP.JK,Trimitra Prawara Goldland Tbk.,ATAP;ATAP.JK;Trimitra Prawara Goldland Tbk.;Trimitra Prawara Goldland,Indonesia,,ATAP,Pengembangan,1250000000,11 Des 2020
VICI.JK,Victoria Care Indonesia Tbk.,VICI;VICI.JK;Victoria Care Indonesia Tbk.;Victoria Care Indonesia,Indonesia,,VICI,Utama,6708000000,17 Des 2020
PMMP.JK,Panca Mitra Multiperdana Tbk.,PMMP;PMMP.JK;Panca Mitra Multiperdana Tbk.;Panca Mitra Multiperdana,Indonesia,,PMMP,Pemantauan Khusus,2588300000,18 Des 2020
BANK.JK,Bank Aladin Syariah Tbk.,BANK;BANK.JK;Bank Aladin Syariah Tbk.;Bank Aladin Syariah,Indonesia,,BANK,Pengembangan,14793174908,01 Feb 2021
WMUU.JK,Widodo Makmur Unggas Tbk.,WMUU;WMUU.JK;Widodo Makmur Unggas Tbk.;Widodo Makmur Unggas,Indonesia,,WMUU,Pengembangan,12941176500,02 Feb 2021
EDGE.JK,Indointernet Tbk.,EDGE;EDGE.JK;Indointernet Tbk.;Indointernet,Indonesia,,EDGE,Pengembangan,2020250000,08 Feb 2021
UNIQ.JK,Ulima Nitra Tbk.,UNIQ;UNIQ.JK;Ulima Nitra Tbk.;Ulima Nitra,Indonesia,,UNIQ,Pengembangan,3138983000,08 Mar 2021
BEBS.JK,Berkah Beton Sadaya Tbk.,BEBS;BEBS.JK;Berkah Beton Sadaya Tbk.;Berkah Beton Sadaya,Indonesia,,BEBS,Pemantauan Khusus,45000000000,10 Mar 2021
SNLK.JK,Sunter Lakeside Hotel Tbk.,SNLK;SNLK.JK;Sunter Lakeside Hotel Tbk.;Sunter Lakeside Hotel,Indonesia,,SNLK,Pengembangan,450000000,29 Mar 2021
ZYRX.JK,Zyrexindo Mandiri Buana Tbk.,ZYRX;ZYRX.JK;Zyrexindo Mandiri Buana Tbk.;Zyrexindo Mandiri Buana,Indonesia,,ZYRX,Pengembangan,1333334556,30 Mar 2021
LFLO.JK,Imago Mulia Persada Tbk.,LFLO;LFLO.JK;Imago Mulia Persada Tbk.;Imago Mulia Persada,Indonesia,,LFLO,Akselerasi,1307734937,07 Apr 2021
FIMP.JK,Fimperkasa Utama Tbk.,FIMP;FIMP.JK;Fimperkasa Utama Tbk.;Fimperkasa Utama,Indonesia,,FIMP,Pemantauan Khusus,400000975,09 Apr 2021
TAPG.JK,Triputra Agro Persada Tbk.,TAPG;TAPG.JK;Triputra Agro Persada Tbk.;Triputra Agro Persada,Indonesia,,TAPG,Utama,19852540000,12 Apr 2021
NPGF.JK,Nusa Palapa Gemilang Tbk.,NPGF;NPGF.JK;Nusa Palapa Gemilang Tbk.;Nusa Palapa Gemilang,Indonesia,,NPGF,Pengembangan,3240235840,14 Apr 2021
LUCY.JK,Lima Dua Lima Tiga Tbk.,LUCY;LUCY.JK;Lima Dua Lima Tiga Tbk.;Lima Dua Lima Tiga,Indonesia,,LUCY,Akselerasi,1514773893,05 Mei 2021
ADCP.JK,Adhi Commuter Properti Tbk.,ADCP;ADCP.JK;Adhi Commuter Properti Tbk.;Adhi Commuter Properti,Indonesia,,ADCP,Pengembangan,22222222200,21 Mei 2021
HOPE.JK,Harapan Duta Pertiwi Tbk.,HOPE;HOPE.JK;Harapan Duta Pertiwi Tbk.;Harapan Duta Pertiwi,Indonesia,,HOPE,Pengembangan,2130360203,24 Mei 2021
MGLV.JK,Panca Anugrah Wisesa Tbk.,MGLV;MGLV.JK;Panca Anugrah Wisesa Tbk.;Panca Anugrah Wisesa,Indonesia,,MGLV,Akselerasi,1904883411,08 Jun 2021
TRUE.JK,Triniti Dinamik Tbk.,TRUE;TRUE.JK;Triniti Dinamik Tbk.;Triniti Dinamik,Indonesia,,TRUE,Pengembangan,7571107860,10 Jun 2021
LABA.JK,Green Power Group Tbk.,LABA;LABA.JK;Green Power Group Tbk.;Green Power Group,Indonesia,,LABA,Pengembangan,1103402553,10 Jun 2021
ARCI.JK,Archi Indonesia Tbk.,ARCI;ARCI.JK;Archi Indonesia Tbk.;Archi Indonesia,Indonesia,,ARCI,Pengembangan,25235000000,28 Jun 2021
IPAC.JK,Era Graharealty Tbk.,IPAC;IPAC.JK;Era Graharealty Tbk.;Era Graharealty,Indonesia,,IPAC,Akselerasi,949868500,30 Jun 2021
MASB.JK,Bank Multiarta Sentosa Tbk.,MASB;MASB.JK;Bank Multiarta Sentosa Tbk.;Bank Multiarta Sentosa,Indonesia,,MASB,Utama,1387737233,30 Jun 2021
BMHS.JK,Bundamedik Tbk.,BMHS;BMHS.JK;Bundamedik Tbk.;Bundamedik,Indonesia,,BMHS,Utama,8603416176,06 Jul 2021
FLMC.JK,Falmaco Nonwoven Industri Tbk.,FLMC;FLMC.JK;Falmaco Nonwoven Industri Tbk.;Falmaco Nonwoven Industri,Indonesia,,FLMC,Akselerasi,781250000,08 Jul 2021
NICL.JK,PAM Mineral Tbk.,NICL;NICL.JK;PAM Mineral Tbk.;PAM Mineral,Indonesia,,NICL,Pengembangan,10635644907,09 Jul 2021
UVCR.JK,Trimegah Karya Pratama Tbk.,UVCR;UVCR.JK;Trimegah Karya Pratama Tbk.;Trimegah Karya Pratama,Indonesia,,UVCR,Pengembangan,2000144838,27 Jul 2021
BUKA.JK,Bukalapak.com Tbk.,BUKA;BUKA.JK;Bukalapak.com Tbk.;Bukalapak.com,Indonesia,,BUKA,Ekonomi Baru,103167090767,06 Agt 2021
HAIS.JK,Hasnur Internasional Shipping,HAIS;HAIS.JK;Hasnur Internasional Shipping,Indonesia,,HAIS,Pengembangan,2626250000,01 Sep 2021
OILS.JK,Indo Oil Perkasa Tbk.,OILS;OILS.JK;Indo Oil Perkasa Tbk.;Indo Oil Perkasa,Indonesia,,OILS,Pengembangan,454056563,06 Sep 2021
GPSO.JK,Geoprima Solusi Tbk.,GPSO;GPSO.JK;Geoprima Solusi Tbk.;Geoprima Solusi,Indonesia,,GPSO,Pengembangan,666741103,06 Sep 2021
MCOL.JK,Prima Andalan Mandiri Tbk.,MCOL;MCOL.JK;Prima Andalan Mandiri Tbk.;Prima Andalan Mandiri,Indonesia,,MCOL,Utama,3555560000,07 Sep 2021
RSGK.JK,Kedoya Adyaraya Tbk.,RSGK;RSGK.JK;Kedoya Adyaraya Tbk.;Kedoya Adyaraya,Indonesia,,RSGK,Pengembangan,929675000,08 Sep 2021
RUNS.JK,Global Sukses Solusi Tbk.,RUNS;RUNS.JK;Global Sukses Solusi Tbk.;Global Sukses Solusi,Indonesia,,RUNS,Akselerasi,983557875,08 Sep 2021
SBMA.JK,Surya Biru Murni Acetylene Tbk,SBMA;SBMA.JK;Surya Biru Murni Acetylene Tbk;Surya Biru Murni Acetylene,Indonesia,,SBMA,Pengembangan,929926282,08 Sep 2021
CMNT.JK,Cemindo Gemilang Tbk.,CMNT;CMNT.JK;Cemindo Gemilang Tbk.;Cemindo Gemilang,Indonesia,,CMNT,Pengembangan,17125504000,08 Sep 2021
GTSI.JK,GTS Internasional Tbk.,GTSI;GTSI.JK;GTS Internasional Tbk.;GTS Internasional,Indonesia,,GTSI,Pengembangan,15819142767,08 Sep 2021
IDEA.JK,Idea Indonesia Akademi Tbk.,IDEA;IDEA.JK;Idea Indonesia Akademi Tbk.;Idea Indonesia Akademi,Indonesia,,IDEA,Akselerasi,1062437500,09 Sep 2021
KUAS.JK,Ace Oldfields Tbk.,KUAS;KUAS.JK;Ace Oldfields Tbk.;Ace Oldfields,Indonesia,,KUAS,Pengembangan,1292808150,25 Okt 2021
BOBA.JK,Formosa Ingredient Factory Tbk,BOBA;BOBA.JK;Formosa Ingredient Factory Tbk;Formosa Ingredient Factory,Indonesia,,BOBA,Pengembangan,1155750000,01 Nov 2021
MTEL.JK,Dayamitra Telekomunikasi Tbk.,MTEL;MTEL.JK;Dayamitra Telekomunikasi Tbk.;Dayamitra Telekomunikasi,Indonesia,,MTEL,Utama,83559677444,22 Nov 2021
DEPO.JK,Caturkarda Depo Bangunan Tbk.,DEPO;DEPO.JK;Caturkarda Depo Bangunan Tbk.;Caturkarda Depo Bangunan,Indonesia,,DEPO,Pengembangan,6790000000,25 Nov 2021
BINO.JK,Perma Plasindo Tbk.,BINO;BINO.JK;Perma Plasindo Tbk.;Perma Plasindo,Indonesia,,BINO,Pengembangan,2275316111,25 Nov 2021
CMRY.JK,Cisarua Mountain Dairy Tbk.,CMRY;CMRY.JK;Cisarua Mountain Dairy Tbk.;Cisarua Mountain Dairy,Indonesia,,CMRY,Utama,7934683000,06 Des 2021
WGSH.JK,Wira Global Solusi Tbk.,WGSH;WGSH.JK;Wira Global Solusi Tbk.;Wira Global Solusi,Indonesia,,WGSH,Akselerasi,2085000000,06 Des 2021
TAYS.JK,Jaya Swarasa Agung Tbk.,TAYS;TAYS.JK;Jaya Swarasa Agung Tbk.;Jaya Swarasa Agung,Indonesia,,TAYS,Pengembangan,1098920000,06 Des 2021
WMPP.JK,Widodo Makmur Perkasa Tbk.,WMPP;WMPP.JK;Widodo Makmur Perkasa Tbk.;Widodo Makmur Perkasa,Indonesia,,WMPP,Pemantauan Khusus,29419000000,06 Des 2021
RMKE.JK,RMK Energy Tbk.,RMKE;RMKE.JK;RMK Energy Tbk.;RMK Energy,Indonesia,,RMKE,Utama,4375000000,07 Des 2021
OBMD.JK,OBM Drilchem Tbk.,OBMD;OBMD.JK;OBM Drilchem Tbk.;OBM Drilchem,Indonesia,,OBMD,Pengembangan,805992931,08 Des 2021
AVIA.JK,Avia Avian Tbk.,AVIA;AVIA.JK;Avia Avian Tbk.;Avia Avian,Indonesia,,AVIA,Utama,61953555600,08 Des 2021
IPPE.JK,Indo Pureco Pratama Tbk.,IPPE;IPPE.JK;Indo Pureco Pratama Tbk.;Indo Pureco Pratama,Indonesia,,IPPE,Pemantauan Khusus,4600000000,09 Des 2021
NASI.JK,Wahana Inti Makmur Tbk.,NASI;NASI.JK;Wahana Inti Makmur Tbk.;Wahana Inti Makmur,Indonesia,,NASI,Pengembangan,807400000,13 Des 2021
